pid,trial,bl,tr,condition,period,event
1,358,18,6,3,7,1
1,364,18,12,2,1,0
1,364,18,12,2,2,0
1,364,18,12,2,3,0
1,364,18,12,2,4,0
1,364,18,12,2,5,0
1,364,18,12,2,6,0
1,364,18,12,2,7,0
1,364,18,12,2,8,1
1,365,18,13,2,1,0
1,365,18,13,2,2,0
1,365,18,13,2,3,0
1,365,18,13,2,4,0
1,365,18,13,2,5,0
1,365,18,13,2,6,0
1,365,18,13,2,7,0
1,365,18,13,2,8,1
1,373,18,21,3,1,0
1,373,18,21,3,2,0
1,373,18,21,3,3,0
1,373,18,21,3,4,0
1,373,18,21,3,5,0
1,373,18,21,3,6,1
1,380,19,6,3,1,0
1,380,19,6,3,2,0
1,380,19,6,3,3,0
1,380,19,6,3,4,0
1,380,19,6,3,5,0
1,380,19,6,3,6,0
1,380,19,6,3,7,0
1,380,19,6,3,8,0
1,380,19,6,3,9,1
1,385,19,11,2,1,0
1,385,19,11,2,2,0
1,385,19,11,2,3,0
1,385,19,11,2,4,0
1,385,19,11,2,5,0
1,385,19,11,2,6,0
1,385,19,11,2,7,0
1,385,19,11,2,8,0
1,385,19,11,2,9,0
1,385,19,11,2,10,0
1,385,19,11,2,11,1
1,386,19,12,3,1,0
1,386,19,12,3,2,0
1,386,19,12,3,3,0
1,386,19,12,3,4,0
1,386,19,12,3,5,0
1,386,19,12,3,6,0
1,386,19,12,3,7,0
1,386,19,12,3,8,0
1,386,19,12,3,9,0
1,386,19,12,3,10,0
1,386,19,12,3,11,1
1,396,19,22,2,1,0
1,396,19,22,2,2,0
1,396,19,22,2,3,0
1,396,19,22,2,4,0
1,396,19,22,2,5,0
1,396,19,22,2,6,0
1,396,19,22,2,7,0
1,396,19,22,2,8,1
1,399,20,3,2,1,0
1,399,20,3,2,2,0
1,399,20,3,2,3,0
1,399,20,3,2,4,0
1,399,20,3,2,5,0
1,399,20,3,2,6,0
1,399,20,3,2,7,1
1,405,20,9,3,1,0
1,405,20,9,3,2,0
1,405,20,9,3,3,0
1,405,20,9,3,4,0
1,405,20,9,3,5,0
1,405,20,9,3,6,0
1,405,20,9,3,7,0
1,405,20,9,3,8,1
1,415,20,19,3,1,0
1,415,20,19,3,2,0
1,415,20,19,3,3,0
1,415,20,19,3,4,0
1,415,20,19,3,5,0
1,415,20,19,3,6,0
1,415,20,19,3,7,1
1,417,20,21,2,1,0
1,417,20,21,2,2,0
1,417,20,21,2,3,0
1,417,20,21,2,4,0
1,417,20,21,2,5,0
1,417,20,21,2,6,0
1,417,20,21,2,7,0
1,417,20,21,2,8,0
1,417,20,21,2,9,1
1,421,21,3,3,1,0
1,421,21,3,3,2,0
1,421,21,3,3,3,0
1,421,21,3,3,4,0
1,421,21,3,3,5,0
1,421,21,3,3,6,0
1,421,21,3,3,7,0
1,421,21,3,3,8,0
1,421,21,3,3,9,0
1,421,21,3,3,10,0
1,421,21,3,3,11,1
1,424,21,6,3,1,0
1,424,21,6,3,2,0
1,424,21,6,3,3,0
1,424,21,6,3,4,0
1,424,21,6,3,5,0
1,424,21,6,3,6,0
1,424,21,6,3,7,0
1,424,21,6,3,8,1
1,432,21,14,2,1,0
1,432,21,14,2,2,0
1,432,21,14,2,3,0
1,432,21,14,2,4,0
1,432,21,14,2,5,0
1,432,21,14,2,6,0
1,432,21,14,2,7,0
1,432,21,14,2,8,1
1,438,21,20,2,1,0
1,438,21,20,2,2,0
1,438,21,20,2,3,0
1,438,21,20,2,4,0
1,438,21,20,2,5,0
1,438,21,20,2,6,0
1,438,21,20,2,7,1
1,441,22,1,1,1,0
1,441,22,1,1,2,0
1,441,22,1,1,3,0
1,441,22,1,1,4,0
1,441,22,1,1,5,0
1,441,22,1,1,6,0
1,441,22,1,1,7,0
1,441,22,1,1,8,1
1,442,22,2,1,1,0
1,442,22,2,1,2,0
1,442,22,2,1,3,0
1,442,22,2,1,4,0
1,442,22,2,1,5,0
1,442,22,2,1,6,0
1,442,22,2,1,7,0
1,442,22,2,1,8,0
1,442,22,2,1,9,0
1,442,22,2,1,10,1
1,443,22,3,1,1,0
1,443,22,3,1,2,0
1,443,22,3,1,3,0
1,443,22,3,1,4,0
1,443,22,3,1,5,0
1,443,22,3,1,6,0
1,443,22,3,1,7,0
1,443,22,3,1,8,0
1,443,22,3,1,9,0
1,443,22,3,1,10,0
1,443,22,3,1,11,1
1,444,22,4,1,1,0
1,444,22,4,1,2,0
1,444,22,4,1,3,0
1,444,22,4,1,4,0
1,444,22,4,1,5,0
1,444,22,4,1,6,0
1,444,22,4,1,7,0
1,444,22,4,1,8,1
1,445,22,5,1,1,0
1,445,22,5,1,2,0
1,445,22,5,1,3,0
1,445,22,5,1,4,0
1,445,22,5,1,5,0
1,445,22,5,1,6,0
1,445,22,5,1,7,0
1,445,22,5,1,8,0
1,445,22,5,1,9,1
1,446,22,6,1,1,0
1,446,22,6,1,2,0
1,446,22,6,1,3,0
1,446,22,6,1,4,0
1,446,22,6,1,5,0
1,446,22,6,1,6,0
1,446,22,6,1,7,0
1,446,22,6,1,8,0
1,446,22,6,1,9,1
1,447,22,7,1,1,0
1,447,22,7,1,2,0
1,447,22,7,1,3,0
1,447,22,7,1,4,0
1,447,22,7,1,5,0
1,447,22,7,1,6,0
1,447,22,7,1,7,0
1,447,22,7,1,8,1
1,448,22,8,1,1,0
1,448,22,8,1,2,0
1,448,22,8,1,3,0
1,448,22,8,1,4,0
1,448,22,8,1,5,0
1,448,22,8,1,6,0
1,448,22,8,1,7,0
1,448,22,8,1,8,0
1,448,22,8,1,9,0
1,448,22,8,1,10,1
1,449,22,9,1,1,0
1,449,22,9,1,2,0
1,449,22,9,1,3,0
1,449,22,9,1,4,0
1,449,22,9,1,5,0
1,449,22,9,1,6,0
1,449,22,9,1,7,0
1,449,22,9,1,8,0
1,449,22,9,1,9,0
1,449,22,9,1,10,1
1,450,22,10,1,1,0
1,450,22,10,1,2,0
1,450,22,10,1,3,0
1,450,22,10,1,4,0
1,450,22,10,1,5,0
1,450,22,10,1,6,0
1,450,22,10,1,7,0
1,450,22,10,1,8,0
1,450,22,10,1,9,1
1,451,22,11,1,1,0
1,451,22,11,1,2,0
1,451,22,11,1,3,0
1,451,22,11,1,4,0
1,451,22,11,1,5,0
1,451,22,11,1,6,0
1,451,22,11,1,7,0
1,451,22,11,1,8,0
1,451,22,11,1,9,1
1,452,22,12,1,1,0
1,452,22,12,1,2,0
1,452,22,12,1,3,0
1,452,22,12,1,4,0
1,452,22,12,1,5,0
1,452,22,12,1,6,0
1,452,22,12,1,7,1
1,453,22,13,1,1,0
1,453,22,13,1,2,0
1,453,22,13,1,3,0
1,453,22,13,1,4,0
1,453,22,13,1,5,0
1,453,22,13,1,6,0
1,453,22,13,1,7,0
1,453,22,13,1,8,0
1,453,22,13,1,9,1
1,454,22,14,1,1,0
1,454,22,14,1,2,0
1,454,22,14,1,3,0
1,454,22,14,1,4,0
1,454,22,14,1,5,0
1,454,22,14,1,6,0
1,454,22,14,1,7,1
1,455,22,15,1,1,0
1,455,22,15,1,2,0
1,455,22,15,1,3,0
1,455,22,15,1,4,0
1,455,22,15,1,5,0
1,455,22,15,1,6,0
1,455,22,15,1,7,0
1,455,22,15,1,8,1
1,456,22,16,1,1,0
1,456,22,16,1,2,0
1,456,22,16,1,3,0
1,456,22,16,1,4,0
1,456,22,16,1,5,0
1,456,22,16,1,6,0
1,456,22,16,1,7,0
1,456,22,16,1,8,1
1,457,22,17,1,1,0
1,457,22,17,1,2,0
1,457,22,17,1,3,0
1,457,22,17,1,4,0
1,457,22,17,1,5,0
1,457,22,17,1,6,0
1,457,22,17,1,7,0
1,457,22,17,1,8,1
1,458,22,18,1,1,0
1,458,22,18,1,2,0
1,458,22,18,1,3,0
1,458,22,18,1,4,0
1,458,22,18,1,5,0
1,458,22,18,1,6,0
1,458,22,18,1,7,1
1,459,22,19,1,1,0
1,459,22,19,1,2,0
1,459,22,19,1,3,0
1,459,22,19,1,4,0
1,459,22,19,1,5,0
1,459,22,19,1,6,1
1,460,22,20,1,1,0
1,460,22,20,1,2,0
1,460,22,20,1,3,0
1,460,22,20,1,4,0
1,460,22,20,1,5,0
1,460,22,20,1,6,0
1,460,22,20,1,7,0
1,460,22,20,1,8,0
1,460,22,20,1,9,0
1,460,22,20,1,10,1
1,461,22,21,1,1,0
1,461,22,21,1,2,0
1,461,22,21,1,3,0
1,461,22,21,1,4,0
1,461,22,21,1,5,0
1,461,22,21,1,6,0
1,461,22,21,1,7,0
1,461,22,21,1,8,0
1,461,22,21,1,9,1
1,462,22,22,1,1,0
1,462,22,22,1,2,0
1,462,22,22,1,3,0
1,462,22,22,1,4,0
1,462,22,22,1,5,0
1,462,22,22,1,6,0
1,462,22,22,1,7,0
1,462,22,22,1,8,0
1,462,22,22,1,9,1
1,474,23,12,3,1,0
1,474,23,12,3,2,0
1,474,23,12,3,3,0
1,474,23,12,3,4,0
1,474,23,12,3,5,0
1,474,23,12,3,6,0
1,474,23,12,3,7,0
1,474,23,12,3,8,0
1,474,23,12,3,9,1
1,475,23,13,3,1,0
1,475,23,13,3,2,0
1,475,23,13,3,3,0
1,475,23,13,3,4,0
1,475,23,13,3,5,0
1,475,23,13,3,6,0
1,475,23,13,3,7,0
1,475,23,13,3,8,0
1,475,23,13,3,9,0
1,475,23,13,3,10,1
1,480,23,18,2,1,0
1,480,23,18,2,2,0
1,480,23,18,2,3,0
1,480,23,18,2,4,0
1,480,23,18,2,5,0
1,480,23,18,2,6,0
1,480,23,18,2,7,0
1,480,23,18,2,8,0
1,480,23,18,2,9,1
1,483,23,21,2,1,0
1,483,23,21,2,2,0
1,483,23,21,2,3,0
1,483,23,21,2,4,0
1,483,23,21,2,5,0
1,483,23,21,2,6,0
1,483,23,21,2,7,0
1,483,23,21,2,8,1
1,493,24,9,3,1,0
1,493,24,9,3,2,0
1,493,24,9,3,3,0
1,493,24,9,3,4,0
1,493,24,9,3,5,0
1,493,24,9,3,6,0
1,493,24,9,3,7,0
1,493,24,9,3,8,0
1,493,24,9,3,9,0
1,493,24,9,3,10,0
1,493,24,9,3,11,1
1,495,24,11,3,1,0
1,495,24,11,3,2,0
1,495,24,11,3,3,0
1,495,24,11,3,4,0
1,495,24,11,3,5,0
1,495,24,11,3,6,0
1,495,24,11,3,7,0
1,495,24,11,3,8,0
1,495,24,11,3,9,0
1,495,24,11,3,10,0
1,495,24,11,3,11,0
1,495,24,11,3,12,0
1,495,24,11,3,13,0
1,495,24,11,3,14,1
1,496,24,12,2,1,0
1,496,24,12,2,2,0
1,496,24,12,2,3,0
1,496,24,12,2,4,0
1,496,24,12,2,5,0
1,496,24,12,2,6,0
1,496,24,12,2,7,0
1,496,24,12,2,8,0
1,496,24,12,2,9,1
1,500,24,16,2,1,0
1,500,24,16,2,2,0
1,500,24,16,2,3,0
1,500,24,16,2,4,0
1,500,24,16,2,5,0
1,500,24,16,2,6,0
1,500,24,16,2,7,0
1,500,24,16,2,8,0
1,500,24,16,2,9,1
1,518,25,12,3,1,0
1,518,25,12,3,2,0
1,518,25,12,3,3,0
1,518,25,12,3,4,0
1,518,25,12,3,5,0
1,518,25,12,3,6,0
1,518,25,12,3,7,0
1,518,25,12,3,8,0
1,518,25,12,3,9,0
1,518,25,12,3,10,1
1,521,25,15,2,1,0
1,521,25,15,2,2,0
1,521,25,15,2,3,0
1,521,25,15,2,4,0
1,521,25,15,2,5,0
1,521,25,15,2,6,0
1,521,25,15,2,7,1
1,524,25,18,3,1,0
1,524,25,18,3,2,0
1,524,25,18,3,3,0
1,524,25,18,3,4,0
1,524,25,18,3,5,0
1,524,25,18,3,6,0
1,524,25,18,3,7,0
1,524,25,18,3,8,0
1,524,25,18,3,9,0
1,524,25,18,3,10,1
1,525,25,19,2,1,0
1,525,25,19,2,2,0
1,525,25,19,2,3,0
1,525,25,19,2,4,0
1,525,25,19,2,5,0
1,525,25,19,2,6,0
1,525,25,19,2,7,1
1,537,26,9,3,1,0
1,537,26,9,3,2,0
1,537,26,9,3,3,0
1,537,26,9,3,4,0
1,537,26,9,3,5,0
1,537,26,9,3,6,0
1,537,26,9,3,7,0
1,537,26,9,3,8,0
1,537,26,9,3,9,0
1,537,26,9,3,10,0
1,537,26,9,3,11,0
1,537,26,9,3,12,0
1,537,26,9,3,13,1
1,538,26,10,2,1,0
1,538,26,10,2,2,0
1,538,26,10,2,3,0
1,538,26,10,2,4,0
1,538,26,10,2,5,0
1,538,26,10,2,6,0
1,538,26,10,2,7,0
1,538,26,10,2,8,1
1,539,26,11,3,1,0
1,539,26,11,3,2,0
1,539,26,11,3,3,0
1,539,26,11,3,4,0
1,539,26,11,3,5,0
1,539,26,11,3,6,0
1,539,26,11,3,7,0
1,539,26,11,3,8,0
1,539,26,11,3,9,0
1,539,26,11,3,10,0
1,539,26,11,3,11,1
1,546,26,18,2,1,0
1,546,26,18,2,2,0
1,546,26,18,2,3,0
1,546,26,18,2,4,0
1,546,26,18,2,5,0
1,546,26,18,2,6,0
1,546,26,18,2,7,0
1,546,26,18,2,8,0
1,546,26,18,2,9,1
1,552,27,2,2,1,0
1,552,27,2,2,2,0
1,552,27,2,2,3,0
1,552,27,2,2,4,0
1,552,27,2,2,5,0
1,552,27,2,2,6,0
1,552,27,2,2,7,1
1,557,27,7,2,1,0
1,557,27,7,2,2,0
1,557,27,7,2,3,0
1,557,27,7,2,4,0
1,557,27,7,2,5,0
1,557,27,7,2,6,0
1,557,27,7,2,7,1
1,563,27,13,3,1,0
1,563,27,13,3,2,0
1,563,27,13,3,3,0
1,563,27,13,3,4,0
1,563,27,13,3,5,0
1,563,27,13,3,6,0
1,563,27,13,3,7,1
1,570,27,20,3,1,0
1,570,27,20,3,2,0
1,570,27,20,3,3,0
1,570,27,20,3,4,0
1,570,27,20,3,5,0
1,570,27,20,3,6,0
1,570,27,20,3,7,1
1,577,28,5,3,1,0
1,577,28,5,3,2,0
1,577,28,5,3,3,0
1,577,28,5,3,4,0
1,577,28,5,3,5,0
1,577,28,5,3,6,0
1,577,28,5,3,7,0
1,577,28,5,3,8,0
1,577,28,5,3,9,0
1,577,28,5,3,10,1
1,583,28,11,2,1,0
1,583,28,11,2,2,0
1,583,28,11,2,3,0
1,583,28,11,2,4,0
1,583,28,11,2,5,0
1,583,28,11,2,6,0
1,583,28,11,2,7,0
1,583,28,11,2,8,0
1,583,28,11,2,9,0
1,583,28,11,2,10,1
1,586,28,14,3,1,0
1,586,28,14,3,2,0
1,586,28,14,3,3,0
1,586,28,14,3,4,0
1,586,28,14,3,5,0
1,586,28,14,3,6,1
1,594,28,22,2,1,0
1,594,28,22,2,2,0
1,594,28,22,2,3,0
1,594,28,22,2,4,0
1,594,28,22,2,5,0
1,594,28,22,2,6,0
1,594,28,22,2,7,0
1,594,28,22,2,8,0
1,594,28,22,2,9,1
1,595,29,1,1,1,0
1,595,29,1,1,2,0
1,595,29,1,1,3,0
1,595,29,1,1,4,0
1,595,29,1,1,5,0
1,595,29,1,1,6,0
1,595,29,1,1,7,0
1,595,29,1,1,8,0
1,595,29,1,1,9,1
1,596,29,2,1,1,0
1,596,29,2,1,2,0
1,596,29,2,1,3,0
1,596,29,2,1,4,0
1,596,29,2,1,5,0
1,596,29,2,1,6,0
1,596,29,2,1,7,0
1,596,29,2,1,8,0
1,596,29,2,1,9,0
1,596,29,2,1,10,0
1,596,29,2,1,11,1
1,597,29,3,1,1,0
1,597,29,3,1,2,0
1,597,29,3,1,3,0
1,597,29,3,1,4,0
1,597,29,3,1,5,0
1,597,29,3,1,6,0
1,597,29,3,1,7,0
1,597,29,3,1,8,0
1,597,29,3,1,9,1
1,598,29,4,1,1,0
1,598,29,4,1,2,0
1,598,29,4,1,3,0
1,598,29,4,1,4,0
1,598,29,4,1,5,0
1,598,29,4,1,6,0
1,598,29,4,1,7,0
1,598,29,4,1,8,1
1,599,29,5,1,1,0
1,599,29,5,1,2,0
1,599,29,5,1,3,0
1,599,29,5,1,4,0
1,599,29,5,1,5,0
1,599,29,5,1,6,0
1,599,29,5,1,7,0
1,599,29,5,1,8,1
1,600,29,6,1,1,0
1,600,29,6,1,2,0
1,600,29,6,1,3,0
1,600,29,6,1,4,0
1,600,29,6,1,5,0
1,600,29,6,1,6,0
1,600,29,6,1,7,0
1,600,29,6,1,8,0
1,600,29,6,1,9,1
1,601,29,7,1,1,0
1,601,29,7,1,2,0
1,601,29,7,1,3,0
1,601,29,7,1,4,0
1,601,29,7,1,5,0
1,601,29,7,1,6,0
1,601,29,7,1,7,0
1,601,29,7,1,8,1
1,602,29,8,1,1,0
1,602,29,8,1,2,0
1,602,29,8,1,3,0
1,602,29,8,1,4,0
1,602,29,8,1,5,0
1,602,29,8,1,6,0
1,602,29,8,1,7,0
1,602,29,8,1,8,0
1,602,29,8,1,9,0
1,602,29,8,1,10,1
1,603,29,9,1,1,0
1,603,29,9,1,2,0
1,603,29,9,1,3,0
1,603,29,9,1,4,0
1,603,29,9,1,5,0
1,603,29,9,1,6,0
1,603,29,9,1,7,0
1,603,29,9,1,8,0
1,603,29,9,1,9,1
1,604,29,10,1,1,0
1,604,29,10,1,2,0
1,604,29,10,1,3,0
1,604,29,10,1,4,0
1,604,29,10,1,5,0
1,604,29,10,1,6,0
1,604,29,10,1,7,0
1,604,29,10,1,8,0
1,604,29,10,1,9,0
1,604,29,10,1,10,0
1,604,29,10,1,11,0
1,604,29,10,1,12,0
1,604,29,10,1,13,0
1,604,29,10,1,14,0
1,604,29,10,1,15,1
1,605,29,11,1,1,0
1,605,29,11,1,2,0
1,605,29,11,1,3,0
1,605,29,11,1,4,0
1,605,29,11,1,5,0
1,605,29,11,1,6,0
1,605,29,11,1,7,0
1,605,29,11,1,8,1
1,606,29,12,1,1,0
1,606,29,12,1,2,0
1,606,29,12,1,3,0
1,606,29,12,1,4,0
1,606,29,12,1,5,0
1,606,29,12,1,6,0
1,606,29,12,1,7,0
1,606,29,12,1,8,1
1,607,29,13,1,1,0
1,607,29,13,1,2,0
1,607,29,13,1,3,0
1,607,29,13,1,4,0
1,607,29,13,1,5,0
1,607,29,13,1,6,0
1,607,29,13,1,7,0
1,607,29,13,1,8,1
1,608,29,14,1,1,0
1,608,29,14,1,2,0
1,608,29,14,1,3,0
1,608,29,14,1,4,0
1,608,29,14,1,5,0
1,608,29,14,1,6,0
1,608,29,14,1,7,0
1,608,29,14,1,8,0
1,608,29,14,1,9,1
1,609,29,15,1,1,0
1,609,29,15,1,2,0
1,609,29,15,1,3,0
1,609,29,15,1,4,0
1,609,29,15,1,5,0
1,609,29,15,1,6,0
1,609,29,15,1,7,0
1,609,29,15,1,8,1
1,610,29,16,1,1,0
1,610,29,16,1,2,0
1,610,29,16,1,3,0
1,610,29,16,1,4,0
1,610,29,16,1,5,0
1,610,29,16,1,6,0
1,610,29,16,1,7,0
1,610,29,16,1,8,1
1,611,29,17,1,1,0
1,611,29,17,1,2,0
1,611,29,17,1,3,0
1,611,29,17,1,4,0
1,611,29,17,1,5,0
1,611,29,17,1,6,0
1,611,29,17,1,7,0
1,611,29,17,1,8,0
1,611,29,17,1,9,1
1,612,29,18,1,1,0
1,612,29,18,1,2,0
1,612,29,18,1,3,0
1,612,29,18,1,4,0
1,612,29,18,1,5,0
1,612,29,18,1,6,0
1,612,29,18,1,7,0
1,612,29,18,1,8,0
1,612,29,18,1,9,1
1,613,29,19,1,1,0
1,613,29,19,1,2,0
1,613,29,19,1,3,0
1,613,29,19,1,4,0
1,613,29,19,1,5,0
1,613,29,19,1,6,0
1,613,29,19,1,7,0
1,613,29,19,1,8,1
1,614,29,20,1,1,0
1,614,29,20,1,2,0
1,614,29,20,1,3,0
1,614,29,20,1,4,0
1,614,29,20,1,5,0
1,614,29,20,1,6,0
1,614,29,20,1,7,0
1,614,29,20,1,8,0
1,614,29,20,1,9,0
1,614,29,20,1,10,0
1,614,29,20,1,11,1
1,615,29,21,1,1,0
1,615,29,21,1,2,0
1,615,29,21,1,3,0
1,615,29,21,1,4,0
1,615,29,21,1,5,0
1,615,29,21,1,6,0
1,615,29,21,1,7,0
1,615,29,21,1,8,0
1,615,29,21,1,9,0
1,615,29,21,1,10,1
1,616,29,22,1,1,0
1,616,29,22,1,2,0
1,616,29,22,1,3,0
1,616,29,22,1,4,0
1,616,29,22,1,5,0
1,616,29,22,1,6,0
1,616,29,22,1,7,0
1,616,29,22,1,8,0
1,616,29,22,1,9,0
1,616,29,22,1,10,0
1,616,29,22,1,11,1
1,617,30,1,2,1,0
1,617,30,1,2,2,0
1,617,30,1,2,3,0
1,617,30,1,2,4,0
1,617,30,1,2,5,0
1,617,30,1,2,6,0
1,617,30,1,2,7,0
1,617,30,1,2,8,0
1,617,30,1,2,9,1
1,622,30,6,3,1,0
1,622,30,6,3,2,0
1,622,30,6,3,3,0
1,622,30,6,3,4,0
1,622,30,6,3,5,0
1,622,30,6,3,6,0
1,622,30,6,3,7,0
1,622,30,6,3,8,0
1,622,30,6,3,9,0
1,622,30,6,3,10,0
1,622,30,6,3,11,1
1,628,30,12,2,1,0
1,628,30,12,2,2,0
1,628,30,12,2,3,0
1,628,30,12,2,4,0
1,628,30,12,2,5,0
1,628,30,12,2,6,0
1,628,30,12,2,7,0
1,628,30,12,2,8,0
1,628,30,12,2,9,1
1,638,30,22,3,1,0
1,638,30,22,3,2,0
1,638,30,22,3,3,0
1,638,30,22,3,4,0
1,638,30,22,3,5,0
1,638,30,22,3,6,0
1,638,30,22,3,7,0
1,638,30,22,3,8,0
1,638,30,22,3,9,0
1,638,30,22,3,10,1
1,648,31,10,3,1,0
1,648,31,10,3,2,0
1,648,31,10,3,3,0
1,648,31,10,3,4,0
1,648,31,10,3,5,0
1,648,31,10,3,6,1
1,654,31,16,2,1,0
1,654,31,16,2,2,0
1,654,31,16,2,3,0
1,654,31,16,2,4,0
1,654,31,16,2,5,0
1,654,31,16,2,6,0
1,654,31,16,2,7,0
1,654,31,16,2,8,1
1,656,31,18,2,1,0
1,656,31,18,2,2,0
1,656,31,18,2,3,0
1,656,31,18,2,4,0
1,656,31,18,2,5,0
1,656,31,18,2,6,0
1,656,31,18,2,7,0
1,656,31,18,2,8,1
1,657,31,19,3,1,0
1,657,31,19,3,2,0
1,657,31,19,3,3,0
1,657,31,19,3,4,0
1,657,31,19,3,5,0
1,657,31,19,3,6,0
1,657,31,19,3,7,1
1,665,32,5,2,1,0
1,665,32,5,2,2,0
1,665,32,5,2,3,0
1,665,32,5,2,4,0
1,665,32,5,2,5,0
1,665,32,5,2,6,0
1,665,32,5,2,7,0
1,665,32,5,2,8,1
1,667,32,7,3,1,0
1,667,32,7,3,2,0
1,667,32,7,3,3,0
1,667,32,7,3,4,0
1,667,32,7,3,5,0
1,667,32,7,3,6,0
1,667,32,7,3,7,0
1,667,32,7,3,8,0
1,667,32,7,3,9,0
1,667,32,7,3,10,0
1,667,32,7,3,11,0
1,667,32,7,3,12,1
1,672,32,12,3,1,0
1,672,32,12,3,2,0
1,672,32,12,3,3,0
1,672,32,12,3,4,0
1,672,32,12,3,5,0
1,672,32,12,3,6,0
1,672,32,12,3,7,0
1,672,32,12,3,8,0
1,672,32,12,3,9,0
1,672,32,12,3,10,0
1,672,32,12,3,11,0
1,672,32,12,3,12,0
1,672,32,12,3,13,1
1,681,32,21,2,1,0
1,681,32,21,2,2,0
1,681,32,21,2,3,0
1,681,32,21,2,4,0
1,681,32,21,2,5,0
1,681,32,21,2,6,0
1,681,32,21,2,7,0
1,681,32,21,2,8,0
1,681,32,21,2,9,0
1,681,32,21,2,10,1
1,688,33,6,3,1,0
1,688,33,6,3,2,0
1,688,33,6,3,3,0
1,688,33,6,3,4,0
1,688,33,6,3,5,0
1,688,33,6,3,6,0
1,688,33,6,3,7,1
1,689,33,7,3,1,0
1,689,33,7,3,2,0
1,689,33,7,3,3,0
1,689,33,7,3,4,0
1,689,33,7,3,5,0
1,689,33,7,3,6,0
1,689,33,7,3,7,0
1,689,33,7,3,8,0
1,689,33,7,3,9,0
1,689,33,7,3,10,1
1,692,33,10,2,1,0
1,692,33,10,2,2,0
1,692,33,10,2,3,0
1,692,33,10,2,4,0
1,692,33,10,2,5,0
1,692,33,10,2,6,0
1,692,33,10,2,7,0
1,692,33,10,2,8,0
1,692,33,10,2,9,0
1,692,33,10,2,10,0
1,692,33,10,2,11,1
1,698,33,16,2,1,0
1,698,33,16,2,2,0
1,698,33,16,2,3,0
1,698,33,16,2,4,0
1,698,33,16,2,5,0
1,698,33,16,2,6,0
1,698,33,16,2,7,0
1,698,33,16,2,8,0
1,698,33,16,2,9,0
1,698,33,16,2,10,1
1,706,34,2,3,1,0
1,706,34,2,3,2,0
1,706,34,2,3,3,0
1,706,34,2,3,4,0
1,706,34,2,3,5,0
1,706,34,2,3,6,1
1,708,34,4,3,1,0
1,708,34,4,3,2,0
1,708,34,4,3,3,0
1,708,34,4,3,4,0
1,708,34,4,3,5,0
1,708,34,4,3,6,0
1,708,34,4,3,7,0
1,708,34,4,3,8,0
1,708,34,4,3,9,0
1,708,34,4,3,10,1
1,713,34,9,2,1,0
1,713,34,9,2,2,0
1,713,34,9,2,3,0
1,713,34,9,2,4,0
1,713,34,9,2,5,0
1,713,34,9,2,6,0
1,713,34,9,2,7,0
1,713,34,9,2,8,0
1,713,34,9,2,9,0
1,713,34,9,2,10,1
1,725,34,21,2,1,0
1,725,34,21,2,2,0
1,725,34,21,2,3,0
1,725,34,21,2,4,0
1,725,34,21,2,5,0
1,725,34,21,2,6,0
1,725,34,21,2,7,1
1,728,35,2,3,1,0
1,728,35,2,3,2,0
1,728,35,2,3,3,0
1,728,35,2,3,4,0
1,728,35,2,3,5,0
1,728,35,2,3,6,1
1,733,35,7,2,1,0
1,733,35,7,2,2,0
1,733,35,7,2,3,0
1,733,35,7,2,4,0
1,733,35,7,2,5,0
1,733,35,7,2,6,0
1,733,35,7,2,7,0
1,733,35,7,2,8,0
1,733,35,7,2,9,0
1,733,35,7,2,10,0
1,733,35,7,2,11,1
1,738,35,12,3,1,0
1,738,35,12,3,2,0
1,738,35,12,3,3,0
1,738,35,12,3,4,0
1,738,35,12,3,5,0
1,738,35,12,3,6,0
1,738,35,12,3,7,0
1,738,35,12,3,8,0
1,738,35,12,3,9,0
1,738,35,12,3,10,0
1,738,35,12,3,11,0
1,738,35,12,3,12,0
1,738,35,12,3,13,1
1,741,35,15,2,1,0
1,741,35,15,2,2,0
1,741,35,15,2,3,0
1,741,35,15,2,4,0
1,741,35,15,2,5,0
1,741,35,15,2,6,0
1,741,35,15,2,7,0
1,741,35,15,2,8,0
1,741,35,15,2,9,0
1,741,35,15,2,10,1
1,749,36,1,1,1,0
1,749,36,1,1,2,0
1,749,36,1,1,3,0
1,749,36,1,1,4,0
1,749,36,1,1,5,0
1,749,36,1,1,6,0
1,749,36,1,1,7,0
1,749,36,1,1,8,1
1,750,36,2,1,1,0
1,750,36,2,1,2,0
1,750,36,2,1,3,0
1,750,36,2,1,4,0
1,750,36,2,1,5,0
1,750,36,2,1,6,0
1,750,36,2,1,7,0
1,750,36,2,1,8,1
1,751,36,3,1,1,0
1,751,36,3,1,2,0
1,751,36,3,1,3,0
1,751,36,3,1,4,0
1,751,36,3,1,5,0
1,751,36,3,1,6,0
1,751,36,3,1,7,0
1,751,36,3,1,8,0
1,751,36,3,1,9,0
1,751,36,3,1,10,0
1,751,36,3,1,11,1
1,752,36,4,1,1,0
1,752,36,4,1,2,0
1,752,36,4,1,3,0
1,752,36,4,1,4,0
1,752,36,4,1,5,0
1,752,36,4,1,6,0
1,752,36,4,1,7,1
1,753,36,5,1,1,0
1,753,36,5,1,2,0
1,753,36,5,1,3,0
1,753,36,5,1,4,0
1,753,36,5,1,5,0
1,753,36,5,1,6,0
